Unnamed: 0,user_id,result,visual_authenticity_result,image_integrity_result,face_detection_result,image_quality_result,created_at,supported_document_result,conclusive_document_quality_result,colour_picture_result,data_validation_result,data_consistency_result,data_comparison_result,attempt_id,police_record_result,compromised_document_result,properties,sub_result
90355,8ae37071a14d4b2fa3332cf4b1c977d6,consider,clear,consider,clear,clear,29/9/2017 17:42,clear,consider,clear,clear,clear,,f0ca4f54d2434d9992e29585cf50797f,clear,clear,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2025-11-24', 'issuing_country': 'FRA'}",caution
,,,,,,,,,,,,,,,,,,
109535,202d7bab5a6b4608b1845b97cd0b0159,clear,clear,clear,clear,clear,15/9/2017 20:16,clear,clear,clear,clear,clear,,7227fbfdad1d4a0788c59e228659eab9,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-07-28', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
125910,ea075dbb27924747adda85077027dab1,consider,,consider,,unidentified,2/9/2017 8:46,clear,,,,,,31aa39aad27b4d189c9be8bf114663ce,,,{},rejected
,,,,,,,,,,,,,,,,,,
88069,74107c753d0a4d7886af061663deaef3,clear,clear,clear,clear,clear,30/9/2017 20:16,clear,clear,clear,clear,clear,,c14d3bb199744788bbbe276b75e69859,clear,clear,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-05-21', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
89465,f67d418db5a84ef680ebb142b9d16876,clear,clear,clear,clear,clear,30/9/2017 0:56,clear,clear,clear,clear,,,ea88c8edc7c2464c9e9e1305b22e78eb,clear,clear,"{'issuing_date': '2011-07-21', 'document_type': 'driving_licence', 'date_of_expiry': '2021-07-21', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
111311,8945bce1ecc4412d98f5f55449661f29,consider,,consider,,unidentified,14/9/2017 17:50,clear,,,,,,245efc379b1d45049d00bf820b5e31ae,,,{},rejected
,,,,,,,,,,,,,,,,,,
113313,b2cd9edf24fe42a087a4ac89805a64a7,clear,clear,clear,clear,clear,13/9/2017 7:32,clear,clear,clear,clear,,,8d97fe90568943dd92cf48a3abf05dff,clear,,"{'gender': 'Male', 'issuing_date': '2016-11-22', 'document_type': 'driving_licence', 'date_of_expiry': '2019-04-01', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
121827,e44c5a8288244725963220514fb05a9c,clear,clear,clear,clear,clear,5/9/2017 14:32,clear,clear,clear,clear,clear,,7424ddd365b54eaaaa1722733f24c681,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-05-22', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
100465,ea9a40cc6aa74ee794fd23927e1a6936,clear,clear,clear,clear,clear,22/9/2017 11:41,clear,clear,clear,clear,clear,,38e12e23e77d461fbf839b3f2a15e546,clear,,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2025-07-21', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
114733,5141e39717f7409bb30806c3518b76a6,clear,clear,clear,clear,clear,12/9/2017 7:47,clear,clear,clear,clear,,,f877e2dda51241e798c1ec05955f97e5,clear,,"{'gender': 'Male', 'issuing_date': '2016-10-20', 'document_type': 'driving_licence', 'date_of_expiry': '2021-12-03', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
90139,f33d31c911eb4fbc8742443c3992e193,clear,clear,clear,clear,clear,29/9/2017 16:00,clear,clear,clear,clear,,,aca9008ff2454a2c8e6e9e7be911056d,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-07-15', 'document_type': 'driving_licence', 'date_of_expiry': '2018-03-19', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
107561,e8c6d263b06146188e093c7d88be2982,clear,clear,clear,clear,clear,17/9/2017 17:24,clear,clear,clear,clear,clear,,93c597b051974fbb92ff23fb9f96c21f,clear,,"{'gender': 'Male', 'issuing_date': '2016-07', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
92018,1f5b59690cdc47dcb8ce746c2e97605f,clear,clear,clear,clear,clear,28/9/2017 16:29,clear,clear,clear,clear,clear,,4e65383a6856442a9396b4ac67a01ec2,clear,clear,"{'gender': 'Male', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-08-25', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
125587,6500ec17c8da458b9c23a3ef7e3f8b70,consider,,consider,,unidentified,2/9/2017 9:41,clear,,,,,,3cbf94c308fb401d88994a7342e39ea3,,,{},rejected
,,,,,,,,,,,,,,,,,,
95344,452cf011d77d44b6897acab92ae70d30,consider,clear,clear,clear,clear,25/9/2017 18:57,clear,clear,clear,consider,clear,,820361c42bcf49458e57a891031d6544,clear,,"{'gender': 'Male', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2016-02-03', 'issuing_country': 'IRL'}",caution
,,,,,,,,,,,,,,,,,,
103036,27a30958dba54846bee77dae4fb3d1f0,consider,clear,consider,clear,clear,20/9/2017 17:49,clear,consider,clear,clear,clear,,ecdd739a30b449f7b099a5585771de6b,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2022-02-12', 'issuing_country': 'GBR'}",caution
,,,,,,,,,,,,,,,,,,
117552,5b28c3e3eff44df89e9121dff24e4f82,clear,clear,clear,clear,clear,9/9/2017 17:50,clear,clear,clear,clear,clear,,70514449a2c94cf1a99afb2d6ca08669,clear,,"{'gender': 'Female', 'issuing_date': '2015-12', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
105061,ac0910735eef4f47a1356355d7a95169,consider,clear,consider,clear,clear,19/9/2017 9:11,clear,consider,clear,clear,,,404a8a626f774b47972c5fefebadfcd7,clear,,"{'gender': 'Male', 'issuing_date': '2013-04-14', 'document_type': 'driving_licence', 'date_of_expiry': '2022-09-11', 'issuing_country': 'GBR'}",caution
,,,,,,,,,,,,,,,,,,
92508,e09b9cb6ef5148159622731ea3a20433,clear,clear,clear,clear,clear,27/9/2017 12:20,clear,clear,clear,clear,,,7d1e3f8a57cd41a4af22ace7db6a14d3,clear,,"{'document_type': 'national_identity_card', 'date_of_expiry': '2025-09-29', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
93763,17052bd463ee444cb069314daf5e4ed1,clear,clear,clear,clear,clear,26/9/2017 19:13,clear,clear,clear,clear,clear,,c452b0eae12b4e08bfbc9f2d7153ef2d,clear,,"{'gender': 'Male', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-05-17', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
122009,9d6c3a29bbf74d26abb664d6b7131289,clear,clear,clear,clear,clear,5/9/2017 11:08,clear,clear,clear,clear,clear,,3eac2a32f6ee4a97a2303e26a33537f4,clear,,"{'gender': 'Female', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-08-25', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
111762,656bd99074cf488abda3e1eed7b6d837,clear,clear,clear,clear,clear,14/9/2017 10:53,clear,clear,clear,clear,clear,,105ae4f1c0744e5b9681c40e02333b2f,clear,,"{'gender': 'Male', 'issuing_date': '2010-09', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
125932,995cb373d2874521bfbe1a923858de57,clear,clear,clear,clear,clear,2/9/2017 5:16,clear,clear,clear,clear,clear,,55ed57902b3a4639a3f8dd4970d19793,,,"{'gender': 'Male', 'nationality': 'UZB', 'document_type': 'residence_permit', 'date_of_expiry': '2018-09-01', 'issuing_country': 'LVA'}",clear
,,,,,,,,,,,,,,,,,,
90225,753a2a3bc11f4eaa902f4dec07850af7,clear,clear,clear,clear,clear,29/9/2017 16:30,clear,clear,clear,clear,,,13813d0847994b73adca56dcc593b0b7,clear,clear,"{'issuing_date': '2017-05-09', 'document_type': 'driving_licence', 'date_of_expiry': '2027-05-09', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
104127,43f119d20ece48a19d88d2e094832964,clear,clear,clear,clear,clear,19/9/2017 18:40,clear,clear,clear,clear,clear,,84b1f785b11c43ceab22290fbe6d65fc,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-10-22', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
114220,a88b7e97d5b04f4a95878caeaf539125,clear,clear,clear,clear,clear,12/9/2017 12:57,clear,clear,clear,clear,,,7890dc39d78949f7a2628f1cdfdded81,clear,,"{'gender': 'Male', 'issuing_date': '2016-01-29', 'document_type': 'driving_licence', 'date_of_expiry': '2026-01-28', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
101146,b666e01b8fd94672ba7e739540089c31,clear,clear,clear,clear,clear,21/9/2017 15:02,clear,clear,clear,clear,clear,,86063fab16ad40caa3ed2e77e01e66e3,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-06-16', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
97238,bd8a7c04383e4c069234832a2145a99e,clear,clear,clear,clear,clear,24/9/2017 16:59,clear,clear,clear,clear,clear,,3dac1af24bd54a0484db87a4c460e681,clear,,"{'gender': 'Male', 'nationality': 'BLR', 'document_type': 'passport', 'date_of_expiry': '2032-05-31', 'issuing_country': 'BLR'}",clear
,,,,,,,,,,,,,,,,,,
101269,9cdd71673744455c8dad14840252d861,consider,clear,consider,clear,clear,21/9/2017 16:15,clear,consider,clear,clear,,,6f4815641e6944a7bdd134916d85ec63,clear,,"{'gender': 'Male', 'issuing_date': '2014-06-05', 'document_type': 'driving_licence', 'date_of_expiry': '2020-02-03', 'issuing_country': 'GBR'}",caution
,,,,,,,,,,,,,,,,,,
122142,3be4e33aa6cb44d597d754ee1506ed51,clear,clear,clear,clear,clear,3/9/2017 23:49,clear,clear,clear,clear,,,b6275efe3fb749e28d87cc516d443729,clear,,"{'gender': 'Female', 'issuing_date': '2016-04-08', 'document_type': 'driving_licence', 'date_of_expiry': '2026-04-07', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
111724,e992601aaf104daf839cbf765cc1e9cb,consider,,consider,,unidentified,14/9/2017 10:22,clear,,,,,,44d81bf222df48aabdc4309abf58f720,,,{},rejected
,,,,,,,,,,,,,,,,,,
111993,9aaf2e7433df401fad8e4f3db18417cd,clear,clear,clear,clear,clear,14/9/2017 8:28,clear,clear,clear,clear,clear,,70d191238bf843189e72789bfb1490a2,clear,,"{'gender': 'Female', 'nationality': 'NZL', 'document_type': 'passport', 'date_of_expiry': '2020-06-09', 'issuing_country': 'NZL'}",clear
,,,,,,,,,,,,,,,,,,
123041,335df891dc78465bab427cd35cace0ad,clear,clear,clear,clear,clear,4/9/2017 12:19,clear,clear,clear,clear,clear,,84dc5f42b08945b498a3d3bffac38176,clear,,"{'gender': 'Male', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2024-07-07', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
115509,48ccb74f81784139a04fb76d9540d2bc,clear,clear,clear,clear,clear,11/9/2017 12:12,clear,clear,clear,clear,,,42e6571086194614ac62b85bb887dd11,clear,,"{'gender': 'Male', 'issuing_date': '2010-06-18', 'document_type': 'driving_licence', 'date_of_expiry': '2019-07-08', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
100441,4f368972501042d0a9d9f6b8f7a17e66,consider,,consider,,unidentified,22/9/2017 11:30,clear,,,,,,6330aedd2b08489b908f5df0041f3b3f,,,{},rejected
,,,,,,,,,,,,,,,,,,
127156,b9d4f0a551624b379fbc7427cc26e070,consider,,consider,,unidentified,1/9/2017 6:41,clear,,,,,,7c80119cbdc84946ba2004282d1bd21f,,,{},rejected
,,,,,,,,,,,,,,,,,,
116608,088157f4ec7f418eb648bd3f4a3e66d3,clear,clear,clear,clear,clear,10/9/2017 17:02,clear,clear,clear,clear,,,6a23ebd101d24dfe85997a05d6ef6f82,clear,,"{'issuing_date': '2017-07-20', 'document_type': 'driving_licence', 'date_of_expiry': '2027-07-20', 'issuing_country': 'NLD'}",clear
,,,,,,,,,,,,,,,,,,
103452,5d4a9fb7e624417685cac60544f968c5,consider,,consider,,unidentified,20/9/2017 10:01,clear,,,,,,2c3680dcd0594d48bc66b61be2cb9202,,,{},rejected
,,,,,,,,,,,,,,,,,,
121696,55ba2f56449b44ef88408c15e5360e2d,clear,clear,clear,clear,clear,5/9/2017 12:51,clear,clear,clear,clear,clear,,2ac6201537b3441b9abb6da446770fa3,clear,,"{'gender': 'Female', 'nationality': 'LVA', 'document_type': 'national_identity_card', 'date_of_expiry': '2018-06-19', 'issuing_country': 'LVA'}",clear
,,,,,,,,,,,,,,,,,,
91098,8966ef81110b4706a61a867585899087,consider,,consider,,unidentified,28/9/2017 21:07,clear,,,,,,949da9c3b2074c9dab47a856f7cc15b6,,,{},rejected
,,,,,,,,,,,,,,,,,,
98780,5c2e4db78c5240b6835506e04e6d040e,clear,clear,clear,clear,clear,23/9/2017 9:41,clear,clear,clear,clear,clear,,9de916451fc34c368d155fd8cb3ccec3,clear,,"{'gender': 'Female', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-01-10', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
102865,dcfad87ab291443a9a61849a1aaa00bf,consider,clear,consider,clear,clear,20/9/2017 16:14,clear,consider,clear,clear,clear,,b76cf707985f4ba7a6ba060879b79c2b,clear,,"{'gender': 'Male', 'nationality': 'ITA', 'document_type': 'passport', 'date_of_expiry': '2023-07-28', 'issuing_country': 'ITA'}",caution
,,,,,,,,,,,,,,,,,,
94556,0521145fd00f41ff99b7b146121656fe,clear,clear,clear,clear,clear,26/9/2017 14:22,clear,clear,clear,,,,5c0c4c20b25f48db84e4f384a2e7227c,clear,clear,"{'issuing_date': '2003-01-28', 'document_type': 'driving_licence', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
89469,09e16c0c77c047cd82cbf449287fe128,clear,clear,clear,clear,clear,30/9/2017 1:03,clear,clear,clear,clear,clear,,d63fc914445c43b7936c0ed3a5ec7238,clear,clear,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-11-29', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
123347,6fe069d2531744f8bad385f3a7cb7147,clear,clear,clear,clear,clear,4/9/2017 9:53,clear,clear,clear,clear,clear,,b23b2c993f7a4805a1b243b445308fa2,clear,,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2020-02-02', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
99807,f998e635f0fa45849988e8bd11c23148,clear,clear,clear,clear,clear,22/9/2017 17:53,clear,clear,clear,clear,clear,,a24cee1ab1aa403a8a30633489a5804b,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2025-07-12', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
104039,0b3fe48a14554fa687e5152a1c20d768,clear,clear,clear,clear,clear,19/9/2017 17:58,clear,clear,clear,clear,clear,,5d02c7f7ad30435caeb88a0563393059,clear,,"{'gender': 'Male', 'nationality': 'BEL', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-05-28', 'issuing_country': 'BEL'}",clear
,,,,,,,,,,,,,,,,,,
115034,e60339e6a6264336add483c8c61ec645,consider,,consider,,unidentified,11/9/2017 18:25,clear,,,,,,f4d0e8140cdb42a6aa579695e2777f65,,,{},rejected
,,,,,,,,,,,,,,,,,,
90333,28f89e5584524aecbf57faa116eff5cc,clear,clear,clear,clear,clear,29/9/2017 17:20,clear,clear,clear,clear,clear,,eb89cba8f62749bf969a7c7f01963e39,clear,clear,"{'gender': 'Female', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-11-21', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
92564,581a44f9d7e5471db6b507b3ecae4101,clear,clear,clear,clear,clear,27/9/2017 12:51,clear,clear,clear,clear,clear,,4b02def126cc42e0925492b00da66be4,clear,,"{'nationality': 'DEU', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-01-19', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
106955,b7a7ff3bd5fc415ab572185722fa2c86,clear,clear,clear,clear,clear,18/9/2017 8:40,clear,clear,clear,clear,clear,,a7eb3f366fd24bb6a3c1218b3df0c99f,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-09-07', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
104980,ebb7fe9bf011430a8a2cedc82ba6715b,clear,clear,clear,clear,clear,19/9/2017 14:25,clear,clear,clear,clear,,,0e8448cf771540baaff82ed5cee48c60,clear,,"{'gender': 'Male', 'issuing_date': '2015-03-31', 'document_type': 'driving_licence', 'date_of_expiry': '2025-03-30', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
94134,b69570bf6a274cd98a1e78344bc33825,clear,clear,clear,clear,clear,26/9/2017 16:33,clear,clear,clear,clear,,,40a714fa3fe7445c85f514d01b4abfcb,clear,,"{'gender': 'Female', 'issuing_date': '2017-06-11', 'document_type': 'driving_licence', 'date_of_expiry': '2024-11-24', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
102024,5d3f631aa86a4824aaebdef658704607,clear,clear,clear,clear,clear,21/9/2017 11:44,clear,clear,clear,clear,clear,,be739e049b1844299d8fecc2f7d77c6b,clear,,"{'gender': 'Female', 'issuing_date': '2013-09', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
115793,d2de65cca5bf4bdea15be15cadb568bf,clear,clear,clear,clear,clear,11/9/2017 9:52,clear,clear,clear,clear,,,43bd1cc72ae24fb68095eb300fcbd295,clear,,"{'gender': 'Male', 'issuing_date': '2013-01-11', 'document_type': 'driving_licence', 'date_of_expiry': '2022-06-11', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
127274,413dff1640dc490780e14d5d60618e49,clear,clear,clear,clear,clear,1/9/2017 8:41,clear,clear,clear,clear,clear,,90b8c70b9d1c4723b42857288cd0b1d7,clear,,"{'gender': 'Male', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-04-01', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
112288,59919666d756484cbce2b05c78ebe031,clear,clear,clear,clear,clear,13/9/2017 18:48,clear,clear,clear,clear,,,94334dbf454d4dad9e3e2515332d92ba,,,"{'gender': 'Male', 'document_type': 'residence_permit', 'date_of_expiry': '2019-03-28', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
124079,3ccc68bad89d4e3089ebf714d327ea53,clear,clear,clear,clear,clear,3/9/2017 15:28,clear,clear,clear,clear,clear,,123e234d88004890b03d581a1651c4e8,,,"{'gender': 'Female', 'nationality': 'LKA', 'document_type': 'residence_permit', 'date_of_expiry': '2025-12-13', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
106376,34fdcd2cd19845158a2563e7fa35aa69,clear,clear,clear,clear,clear,18/9/2017 12:44,clear,clear,clear,clear,clear,,56b5cae9737740c9ada2a2d0e90c783b,clear,,"{'gender': 'Female', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-06-26', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
122423,eb112533102e432a928afa350094d256,clear,clear,clear,clear,clear,4/9/2017 18:02,clear,clear,clear,,,,f143b85114b943abb0cb3d256e56331b,clear,,"{'issuing_date': '2001-06-25', 'document_type': 'driving_licence', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
125224,9355a043b69d41249d3b8ca266a8f0fd,consider,consider,clear,clear,clear,2/9/2017 16:49,clear,clear,clear,clear,clear,,b1af9cfaf8294bec91c67d7d5a26de55,clear,,"{'gender': 'Male', 'nationality': 'SRB', 'document_type': 'passport', 'date_of_expiry': '2019-12-24', 'issuing_country': 'SRB'}",suspected
,,,,,,,,,,,,,,,,,,
126629,ca57126b4f6e48b4a987984824799ed5,clear,clear,clear,clear,clear,1/9/2017 12:30,clear,clear,clear,clear,clear,,ede76d6fac3f48b3bfb06cc12f456699,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2020-12-27', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
111506,a3ebe2765c1e4883976625407930dc8f,clear,clear,clear,clear,clear,14/9/2017 13:45,clear,clear,clear,clear,,,c4c0c7218dd44b8b973a7b7036aa12bd,clear,,"{'gender': 'Male', 'issuing_date': '2009-06-23', 'document_type': 'driving_licence', 'date_of_expiry': '2018-11-17', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
115762,50879b9d23e24d1a88925ca9584aa54b,consider,consider,clear,clear,clear,11/9/2017 9:37,clear,clear,clear,clear,clear,,416892ded4244f97a59a4a4b3f1c1a77,clear,,"{'gender': 'Female', 'nationality': 'SVK', 'document_type': 'passport', 'date_of_expiry': '2020-02-24', 'issuing_country': 'SVK'}",suspected
,,,,,,,,,,,,,,,,,,
94222,04a026664c5e4457a5c4d55df649ba94,consider,,consider,,unidentified,26/9/2017 17:19,clear,,,,,,2a9fc9c22bc545a4883efe4dcd1693e2,,,{},rejected
,,,,,,,,,,,,,,,,,,
101336,9483d480977f4a4b9d0ed1f067ea99d5,consider,clear,consider,clear,clear,21/9/2017 16:45,clear,consider,clear,clear,clear,,148e8728adc54e69bf638afae9177515,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'passport', 'date_of_expiry': '2019-09-18', 'issuing_country': 'PRT'}",caution
,,,,,,,,,,,,,,,,,,
125837,f6beb5f73e1243d19a49213aacc95455,consider,,consider,,unidentified,2/9/2017 7:28,clear,,,,,,7fd6a3cd16ba4a199be997d9cad255b0,,,{},rejected
,,,,,,,,,,,,,,,,,,
108307,c00308cdb2ed45d59bd57d729fabe628,clear,clear,clear,clear,clear,16/9/2017 19:11,clear,clear,clear,clear,clear,,9b544b88b2cd4efca5f591fffcbac23e,clear,,"{'gender': 'Male', 'nationality': 'GRC', 'document_type': 'passport', 'date_of_expiry': '2022-01-01', 'issuing_country': 'GRC'}",clear
,,,,,,,,,,,,,,,,,,
110838,89ff9e03a0f744c48a747da1e5dcc3e3,clear,clear,clear,clear,clear,14/9/2017 18:27,clear,clear,clear,clear,clear,,abc95244d23b4647a2e89ad07a78996b,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-05-28', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
95841,9ea1e9b6fc4043fd89ff7284a387dec1,clear,clear,clear,clear,clear,25/9/2017 17:55,clear,clear,clear,clear,clear,,8b19386d31264747a9a4659ea0281e07,clear,,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2023-12-22', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
97519,efb98b5c620a499f9178fdbdbfede1f8,clear,clear,clear,clear,clear,24/9/2017 14:36,clear,clear,clear,clear,clear,,1133e06c20f24af697f5f9616f557f8a,clear,,"{'gender': 'Male', 'nationality': 'BRA', 'document_type': 'passport', 'date_of_expiry': '2027-01-05', 'issuing_country': 'BRA'}",clear
,,,,,,,,,,,,,,,,,,
104940,9ecf36078139410a8652df90f8acd46e,clear,clear,clear,clear,clear,19/9/2017 13:57,clear,clear,clear,clear,clear,,f236bf03dda045f58f7dc9ab0f89131f,clear,,"{'gender': 'Female', 'nationality': 'CHN', 'document_type': 'passport', 'date_of_expiry': '2021-05-08', 'issuing_country': 'CHN'}",clear
,,,,,,,,,,,,,,,,,,
105735,09a743ad409d43ec98aeb146242d6c63,clear,clear,clear,clear,clear,18/9/2017 18:04,clear,clear,clear,clear,clear,,e7f21170637b407ea899bc04cd2827ee,clear,,"{'gender': 'Female', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2026-11-13', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
125008,1a626f9e56a94cb29e342afda593dbc3,clear,clear,clear,clear,clear,2/9/2017 19:01,clear,clear,clear,clear,,,6647c91293f24b7299e8ed1bbcd101cf,clear,,"{'document_type': 'national_identity_card', 'date_of_expiry': '2020-01-12', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
102760,981520ad450d43b99f056f9d25baebf7,clear,clear,clear,clear,clear,20/9/2017 15:06,clear,clear,clear,clear,clear,,8579a4679e88438999e48d3da5475e87,clear,,"{'gender': 'Male', 'nationality': 'LVA', 'document_type': 'passport', 'date_of_expiry': '2025-06-10', 'issuing_country': 'LVA'}",clear
,,,,,,,,,,,,,,,,,,
117229,1a9c4f2692e14c92a0f48b03d36744d2,clear,clear,clear,clear,clear,9/9/2017 18:17,clear,clear,clear,clear,,,f910ca04f9e547799575ff25441369c3,clear,,"{'issuing_date': '2017-08-11', 'document_type': 'driving_licence', 'date_of_expiry': '2027-08-10', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
99181,3a4e060420de47f68c4e15bbdca66225,clear,clear,clear,clear,clear,23/9/2017 2:45,clear,clear,clear,clear,clear,,4ecc667b360e4973ab6dfc178da6f3e8,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'passport', 'date_of_expiry': '2018-06-25', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
126023,aced7371ecfb420bb22bd3e810d5e4a3,consider,consider,clear,consider,clear,1/9/2017 21:54,clear,clear,clear,clear,clear,,f695bef9411a437aa9a8699fa0dbeaef,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-07-11', 'issuing_country': 'ESP'}",caution
,,,,,,,,,,,,,,,,,,
105043,4201305bf5ba48358db4f2832fee2bfe,clear,clear,clear,clear,clear,19/9/2017 9:00,clear,clear,clear,clear,,,05ded4e30c2f436aba49d4e33156047e,clear,,"{'gender': 'Female', 'issuing_date': '2013-08-06', 'document_type': 'driving_licence', 'date_of_expiry': '2023-08-05', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
118496,40923b3f837048a59aa8d8096f3977f9,consider,,consider,,unidentified,8/9/2017 14:53,clear,,,,,,931cc44d54ed45d19bbe6ef211733e0d,,,{},rejected
,,,,,,,,,,,,,,,,,,
124567,accbe8bc6f904a6aabdc7bf3e024454d,consider,consider,clear,consider,clear,3/9/2017 9:34,clear,clear,clear,clear,,,691351593eda4fdbb74e711a30253df3,clear,,"{'gender': 'Male', 'issuing_date': '2013-02-24', 'document_type': 'driving_licence', 'date_of_expiry': '2023-02-23', 'issuing_country': 'GBR'}",caution
,,,,,,,,,,,,,,,,,,
